filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spec_centroid,spec_rolloff,zcr,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,label,file_path,file_hash
[flu][cla]0399__3.wav,-468.0189514160156,198.7657012939453,7.804837226867676,-8.884726524353027,3.48152494430542,-0.9017955660820007,-3.8226161003112793,1.7981929779052734,0.43938133120536804,0.13499774038791656,-2.3582122325897217,-4.643733978271484,0.5295897722244263,1061.522039598473,1482.132865287162,0.033039107746138996,0.1797577440738678,0.1556590348482132,0.3067643940448761,0.14893075823783875,0.12219428271055222,0.24521109461784363,0.12342286854982376,0.17357699573040009,0.2119871973991394,0.42615705728530884,0.3408486247062683,0.13608121871948242,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0399__3.wav,2bb67bb0dc4e1fa97e95f529592f410ca9992fe4808b5b756b89ab8ecb02bf7d
[flu][cla]0400__1.wav,-319.7388000488281,166.64547729492188,-54.11448669433594,15.254253387451172,-13.186967849731445,10.498483657836914,-11.604072570800781,2.4482064247131348,-8.54407787322998,2.003343105316162,5.927012920379639,2.119795560836792,2.601327896118164,2026.2312101821476,3513.403980152027,0.05301716336872587,0.3944934010505676,0.16190847754478455,0.046242572367191315,0.03051767870783806,0.14556555449962616,0.5459410548210144,0.2851458787918091,0.23379462957382202,0.1444959193468094,0.29710695147514343,0.21019808948040009,0.11988858878612518,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0400__1.wav,0295fc7762439a0150e376db570996114ceaee2dba49ca4e519d4d5cb54e3fac
[flu][cla]0400__2.wav,-293.54620361328125,156.59544372558594,-50.090904235839844,-0.5306724309921265,-21.215473175048828,5.650435447692871,-19.484712600708008,-2.867356300354004,-6.251120090484619,-2.480664014816284,2.8581154346466064,2.068652629852295,6.107111930847168,2056.2378650118567,3418.8740498310813,0.048790419884169885,0.2116515189409256,0.09067970514297485,0.1527906358242035,0.10724838078022003,0.27498385310173035,0.3024056851863861,0.1737486720085144,0.42924389243125916,0.16277332603931427,0.17032717168331146,0.08978965133428574,0.14367036521434784,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0400__2.wav,cdc826165e128dd02fb13cb38babc807eb5fa421ffb43ee0786c2e2512547e4a
[flu][cla]0400__3.wav,-310.75408935546875,162.41294860839844,-52.14104080200195,13.189661979675293,-17.90740203857422,12.244794845581055,-11.441246032714844,7.594046115875244,-8.411843299865723,-7.199255466461182,-1.3549658060073853,-1.1524006128311157,7.610195636749268,2197.824510023527,3947.6430532094596,0.058082845680501934,0.24728460609912872,0.1255732625722885,0.2364819049835205,0.18425551056861877,0.3830283582210541,0.3493955433368683,0.18469436466693878,0.3812862038612366,0.1706726849079132,0.20239634811878204,0.11158525198698044,0.20896956324577332,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0400__3.wav,6a258a4207c55c4c217949b757984552f0e97745014947c5322e7c61fbcac910
[flu][cla]0401__1.wav,-314.2698974609375,138.13851928710938,-45.851600646972656,15.97285270690918,-1.107194423675537,24.396028518676758,8.842768669128418,8.496316909790039,-2.5457146167755127,-12.88032054901123,-6.52777099609375,6.2376322746276855,17.91850471496582,2051.870767464357,2940.0720544763512,0.06858560569498069,0.03763312101364136,0.001272197812795639,0.0032833225559443235,0.0992787778377533,0.6875333189964294,0.1897972673177719,0.025018449872732162,0.13647712767124176,0.03231309354305267,0.0010513694724068046,0.039565280079841614,0.24866291880607605,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0401__1.wav,ef1003904566f9de829ff9198a095e8e627ee3720e35d08afcbdb2cf8b474998
[flu][cla]0401__2.wav,-297.5387878417969,154.30941772460938,-58.03330612182617,23.572736740112305,3.2564940452575684,31.162078857421875,10.5235595703125,5.165317535400391,-7.915099620819092,-11.279977798461914,-8.59512710571289,0.4814411997795105,15.467105865478516,2031.1234343951312,3287.430057010135,0.06597452642374517,0.04363304376602173,0.02651367336511612,0.11469967663288116,0.7024916410446167,0.3697115480899811,0.053755395114421844,0.1098107099533081,0.12612999975681305,0.032102350145578384,0.07873784750699997,0.10230112820863724,0.14491905272006989,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0401__2.wav,5ec03701cb2a351560751d9594396dcb14bff637f0f172366fef3fa2b177f717
[flu][cla]0401__3.wav,-280.93231201171875,132.34869384765625,-52.47282409667969,22.83167266845703,5.075539588928223,25.9029541015625,4.5097432136535645,-0.7221894264221191,-6.190404415130615,-1.0807379484176636,7.3398637771606445,14.869161605834961,15.963836669921875,2297.146785422082,3642.9357580236488,0.07556670789092663,0.09066244214773178,0.008529559709131718,0.022231316193938255,0.06051905080676079,0.30135318636894226,0.10834384709596634,0.16271153092384338,0.4835169315338135,0.1973925232887268,0.01610209420323372,0.08769301325082779,0.267118364572525,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0401__3.wav,fc4ea717b9b594cb50ee1614ab3d2027580188d89ce371185ba8b53f39ccc1b7
[flu][cla]0402__1.wav,-432.9448547363281,138.5869903564453,-11.434846878051758,24.436479568481445,-9.113277435302734,15.073981285095215,1.8262869119644165,14.62966251373291,5.5790696144104,-3.6216773986816406,-0.19377624988555908,-6.222219467163086,-11.955169677734375,1914.1015400922586,3677.5219066722975,0.04530835243725869,0.22672495245933533,0.20654360949993134,0.5770809650421143,0.17613881826400757,0.03343609720468521,0.1299791783094406,0.35223281383514404,0.18984420597553253,0.059483807533979416,0.11997053772211075,0.175967738032341,0.4320540726184845,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0402__1.wav,4d2f983ee5d354c9c7f616e6ff3a1f0e2ee2c1378d2c5a81086d88427717e5bc
[flu][cla]0402__2.wav,-435.348876953125,164.607421875,-13.285096168518066,24.4832820892334,-1.0988813638687134,17.238271713256836,-8.764030456542969,-6.577550888061523,-9.86713981628418,-8.064021110534668,6.269625663757324,13.076422691345215,21.438112258911133,1455.5581959829635,2415.2937605574325,0.03325779741795367,0.006635678932070732,0.006505494937300682,0.0156842190772295,0.3078732192516327,0.9337502121925354,0.24710778892040253,0.12597867846488953,0.06534554064273834,0.03473532572388649,0.017322681844234467,0.010863210074603558,0.028427667915821075,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0402__2.wav,62893462ea40fb45b18796f38ecb036024660553a28003ae0df03e403d6e8eec
[flu][cla]0402__3.wav,-393.7288818359375,130.22921752929688,-18.690048217773438,3.294626474380493,-17.838417053222656,0.5007264018058777,-3.888104200363159,20.04315757751465,21.57578468322754,13.342824935913086,-0.55414879322052,-17.978384017944336,-15.25079345703125,1712.3259474784809,2447.9676942567567,0.0470050826496139,0.1013534739613533,0.34438467025756836,0.35337674617767334,0.05829364433884621,0.014426358044147491,0.010938589461147785,0.005673310253769159,0.0036843717098236084,0.08562590181827545,0.3345548212528229,0.12035844475030899,0.16835831105709076,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0402__3.wav,736f63e83e7e1c3f134c83d3f31afc78f0bf20cb1d658ddafc53a7ac4cd42968
[flu][cla]0425__1.wav,-366.0778503417969,133.0675048828125,-21.73676872253418,30.740530014038086,-6.873651027679443,39.71404266357422,-9.275603294372559,40.1722297668457,9.330060958862305,16.499887466430664,-16.2846622467041,-27.484981536865234,-14.099409103393555,2415.420161096946,4160.397751266892,0.06866667169401544,0.4072819948196411,0.24824880063533783,0.5828036069869995,0.10323107242584229,0.03740405663847923,0.03273183852434158,0.027834013104438782,0.02956707403063774,0.026178235188126564,0.0388980358839035,0.07074488699436188,0.19604140520095825,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0425__1.wav,23550bedec3f43906be8d53e64b85f42fe7ca925cd99b76cfa02adadbdc28ca3
[flu][cla]0425__2.wav,-389.3039245605469,177.2226104736328,-21.550804138183594,37.155738830566406,-6.6083784103393555,19.34882164001465,-2.627699613571167,8.53077220916748,8.250652313232422,14.797141075134277,14.076148986816406,4.4791388511657715,-3.6199305057525635,1516.9470803906452,2792.748363597973,0.02913097249034749,0.32584938406944275,0.33870986104011536,0.41134610772132874,0.4458364248275757,0.5290090441703796,0.4938143491744995,0.41690418124198914,0.4536387324333191,0.43983569741249084,0.5512863397598267,0.5761284828186035,0.5205726623535156,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0425__2.wav,8b4e386ef4c16d1246dc3afecfb5f18f64bc94455bdfe774302bbb725e3b8572
[flu][cla]0425__3.wav,-370.0430908203125,176.4524688720703,-28.92354965209961,27.5694522857666,-7.857515335083008,15.92798137664795,-2.5161561965942383,8.491617202758789,5.443378448486328,9.334959030151367,6.731105327606201,-8.102160453796387,-3.8355154991149902,1672.4083694760209,3069.2712732263512,0.0383781521476834,0.4033891260623932,0.8316537141799927,0.5682470798492432,0.34772157669067383,0.2377697378396988,0.18331444263458252,0.16149795055389404,0.1795700341463089,0.35486161708831787,0.42990103363990784,0.32049286365509033,0.3531419038772583,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0425__3.wav,b15b63b2f251dff95e3086cf2fe31b350aee4c67b12396cbd2900c79c6650985
[flu][cla]0426__1.wav,-419.81097412109375,186.69093322753906,-34.96323776245117,-24.364864349365234,-21.584102630615234,-3.3987340927124023,-19.500980377197266,5.915698051452637,1.5820114612579346,6.971235275268555,10.199552536010742,1.1984870433807373,8.376032829284668,1554.3862806348939,2180.423880912162,0.04390572212837838,0.25492143630981445,0.16741150617599487,0.3767114281654358,0.32489025592803955,0.11158664524555206,0.09508781880140305,0.20662522315979004,0.13057944178581238,0.05583285912871361,0.17106270790100098,0.44100290536880493,0.16162732243537903,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0426__1.wav,422aea9ea2668325f793673960691811baaa5f13f098329f1937386ecf05f189
[flu][cla]0426__2.wav,-379.693115234375,179.58029174804688,-60.65568542480469,-28.568124771118164,-35.6727180480957,-22.252492904663086,-40.6733283996582,-9.7422513961792,1.0472755432128906,13.951436042785645,18.506763458251953,2.0352509021759033,-0.39362984895706177,1554.1935861122017,2262.7322635135133,0.043790721525096526,0.2604013979434967,0.09770675748586655,0.034764472395181656,0.056168172508478165,0.110910564661026,0.16761916875839233,0.1316262185573578,0.36356446146965027,0.360490083694458,0.38871946930885315,0.29891306161880493,0.29592567682266235,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0426__2.wav,a0cb51e19efcbd118df80c9bb7a99027394387410f5d98a86a0bed8f059453f1
[flu][cla]0426__3.wav,-387.2881164550781,136.49432373046875,-49.168888092041016,-29.83453941345215,-13.169273376464844,1.735481858253479,-11.600680351257324,16.442846298217773,12.583622932434082,16.502864837646484,6.4516448974609375,-11.122176170349121,-19.26868438720703,1782.1834912161385,2570.7651499155404,0.04228251689189189,0.22087597846984863,0.11928505450487137,0.11885548382997513,0.12970130145549774,0.10668876767158508,0.11136471480131149,0.1439698487520218,0.17652766406536102,0.14922647178173065,0.21141256392002106,0.7206470966339111,0.6839103102684021,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0426__3.wav,729c9ca1f2a75cb0f1049dbf1772975072c95cf403c7764537a2a21902301dd7
[flu][cla]0427__1.wav,-367.6263122558594,237.83282470703125,-12.393975257873535,-10.4931058883667,17.053926467895508,-11.841775894165039,-14.49752426147461,-10.884703636169434,-9.685568809509277,-0.15523219108581543,8.564789772033691,11.044441223144531,6.22080659866333,936.0754778402684,1467.1677048141892,0.03418911377895753,0.09479610621929169,0.04341235011816025,0.041280291974544525,0.08282935619354248,0.33254826068878174,0.5299143195152283,0.2257159799337387,0.38320255279541016,0.1621854454278946,0.26306968927383423,0.09038757532835007,0.0639619529247284,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0427__1.wav,6706c8fa7e96db5df6984c9cb4d8de1e1d2296ed68a4a26610c256f4cae39b36
[flu][cla]0427__2.wav,-298.9369812011719,237.7378387451172,-24.93490982055664,-3.2037670612335205,13.87745475769043,-5.7155632972717285,-11.551891326904297,-6.987427234649658,-9.494170188903809,-10.16460132598877,-4.023096084594727,-1.132654070854187,1.641592264175415,1046.3183265275404,1817.8512985641892,0.03426452401061776,0.19834861159324646,0.1835046261548996,0.2702797055244446,0.267301470041275,0.6478907465934753,0.3954237103462219,0.29716894030570984,0.13296008110046387,0.14276617765426636,0.2849910855293274,0.14601756632328033,0.21595913171768188,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0427__2.wav,541fa2623a5b2e7cb3d80944fefad41dae019cd14b118922cd64434e4b1b0fd1
[flu][cla]0428__1.wav,-425.58575439453125,214.5694580078125,13.877099990844727,-14.123089790344238,-12.525201797485352,0.20186011493206024,-23.278051376342773,-5.4543538093566895,1.3407177925109863,-2.1176986694335938,-9.078739166259766,-10.422008514404297,-10.023429870605469,1080.0005958689453,1363.0766997466217,0.039085123069498066,0.1769622266292572,0.5385509133338928,0.16783304512500763,0.028079170733690262,0.029201723635196686,0.029842613264918327,0.04976816475391388,0.1113966852426529,0.4683927297592163,0.42124223709106445,0.13787487149238586,0.09202262759208679,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0428__1.wav,7374ba06460699420a802b7b6c2e7d749219fa35677567878bb9855c9bb3d82b
[flu][cla]0428__2.wav,-376.3517150878906,192.79600524902344,8.933306694030762,-15.238364219665527,-4.75033712387085,31.682266235351562,3.678586721420288,24.551603317260742,-6.345376491546631,-13.18685531616211,-13.328978538513184,-4.282960891723633,1.1444737911224365,1460.238655836427,1890.3491870777027,0.04932771778474904,0.21519076824188232,0.31250038743019104,0.13973776996135712,0.19036512076854706,0.619236409664154,0.25119221210479736,0.19149240851402283,0.169565349817276,0.1710364818572998,0.16346842050552368,0.15332679450511932,0.3480534255504608,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0428__2.wav,788219acbdec2a610ca9cc8a7d1fdcfeef2dde9823b1b5384b09601252f1b3b7
[flu][cla]0428__3.wav,-358.26104736328125,202.5956573486328,-10.491165161132812,-10.56758975982666,-4.401141166687012,5.8104166984558105,-11.199458122253418,13.595291137695312,-7.991131782531738,-12.699779510498047,-12.918426513671875,-11.833382606506348,1.4757847785949707,1343.7180999248635,1759.8197318412163,0.04587769968629344,0.1479848176240921,0.3574416935443878,0.14560720324516296,0.24725845456123352,0.39441293478012085,0.20048463344573975,0.29026857018470764,0.14512407779693604,0.13275133073329926,0.06009761244058609,0.06570301949977875,0.19780634343624115,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0428__3.wav,2759ce055298f17dc776a35f3fe63f925ffb75a909621384d18a22c825f32e0c
[flu][cla]0429__1.wav,-415.4028015136719,185.34820556640625,-6.38222074508667,1.8947789669036865,6.026183128356934,22.864164352416992,2.009389877319336,10.199575424194336,-18.59076690673828,-8.093180656433105,-4.714828014373779,5.704370021820068,5.466578960418701,1419.274131175083,2106.346336570946,0.048422795004826255,0.09558549523353577,0.08479026705026627,0.22804780304431915,0.4812726080417633,0.37709668278694153,0.45985475182533264,0.49993643164634705,0.262834370136261,0.25720036029815674,0.566228449344635,0.3580934405326843,0.14002352952957153,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0429__1.wav,1dfb0c2f5f9a8cd97616aec4b9fdb8e631a4932bc5e315c7eb36330731fc6358
[flu][cla]0429__2.wav,-384.8945617675781,186.7893829345703,-34.18492126464844,11.876348495483398,-6.67462158203125,16.566625595092773,-10.35500717163086,17.89447784423828,-6.93727445602417,10.353896141052246,1.1833522319793701,10.837960243225098,1.3701320886611938,1745.238190357999,2918.6219911317567,0.051735189430501934,0.244139164686203,0.1307218372821808,0.25540852546691895,0.3500552475452423,0.27982744574546814,0.4299303889274597,0.37788814306259155,0.2823581397533417,0.40018230676651,0.3226158320903778,0.1318843960762024,0.18789640069007874,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0429__2.wav,df42c3d14cf78a17abe8e0b663c10cb5ed1aae51caeb1740dbc8367e703884e2
[flu][cla]0429__3.wav,-374.5584716796875,191.87713623046875,-29.783700942993164,11.281472206115723,2.3187105655670166,16.30960464477539,-3.4196248054504395,16.15955352783203,-10.618088722229004,-0.752910852432251,-1.900129795074463,5.926733016967773,8.172344207763672,1600.3072438405268,2576.169235641892,0.05297191722972973,0.07749827206134796,0.19358031451702118,0.5616222620010376,0.5496004223823547,0.196645125746727,0.1682758629322052,0.2891766130924225,0.34198424220085144,0.18554037809371948,0.16041383147239685,0.18004931509494781,0.10659042745828629,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0429__3.wav,d1f9ab4cab8fbfff96fef8ff39c7b01422a400df62b1d5400ba5b7d94059ddeb
[flu][cla]0430__1.wav,-373.96319580078125,203.32809448242188,-34.438819885253906,-15.895666122436523,2.581491708755493,3.8220272064208984,-6.494467735290527,11.869729042053223,8.053702354431152,1.0573089122772217,0.0011372806038707495,-10.9729642868042,-5.919696807861328,1372.4513589359176,2184.4145903716217,0.046720409025096526,0.34211844205856323,0.18023596704006195,0.2631790041923523,0.14716197550296783,0.30401474237442017,0.2317436784505844,0.11310393363237381,0.16588711738586426,0.14539770781993866,0.35363754630088806,0.13389548659324646,0.29873916506767273,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0430__1.wav,57456a1a2a1d58eb30c421789ce09dc2056245a55c891bb8f74c652299cdb69d
[flu][cla]0430__2.wav,-449.2917785644531,198.24252319335938,-10.172235488891602,-15.085260391235352,6.303211688995361,6.690568447113037,-11.248870849609375,-5.59419059753418,-6.151966571807861,-1.8233381509780884,5.81586217880249,4.9365620613098145,8.384554862976074,1304.1284582057974,1991.0314611486488,0.037782411317567564,0.13136662542819977,0.14703910052776337,0.21165326237678528,0.3991398215293884,0.1912367045879364,0.26727789640426636,0.32782965898513794,0.18329668045043945,0.19975805282592773,0.21659530699253082,0.4451397657394409,0.24589583277702332,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0430__2.wav,a7891dbcc35f923cd407fa9279ba511e33a1d4d1c48590ffe990836c9122ed47
[flu][cla]0430__3.wav,-345.112548828125,241.3950958251953,-23.694076538085938,-9.447382926940918,9.314754486083984,-10.220831871032715,-7.241751194000244,-2.8923180103302,-13.796648979187012,-13.4745454788208,-3.6860806941986084,-2.3321757316589355,-4.093810558319092,1036.0260802024552,1798.8954286317567,0.03234344835907336,0.21672730147838593,0.5543147921562195,0.4991174042224884,0.3099401891231537,0.4634529650211334,0.5627398490905762,0.46997061371803284,0.29429003596305847,0.31823813915252686,0.4365095794200897,0.308612585067749,0.17944727838039398,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0430__3.wav,6339daff315eaf6167c4be5e46a8aa954c1642f1e1aad4d7ccb371cade5357e3
[flu][cla]0431__1.wav,-413.1943054199219,173.00205993652344,13.496273040771484,-10.010039329528809,15.815582275390625,25.656902313232422,19.759902954101562,31.84293556213379,28.61109733581543,10.864962577819824,-10.113615036010742,-15.806982040405273,-4.012183666229248,1054.872590208191,1591.1291173986488,0.034897969956563704,0.17272402346134186,0.23826909065246582,0.48643001914024353,0.5550276637077332,0.4802139699459076,0.4373225271701813,0.2842773497104645,0.19159726798534393,0.1495644450187683,0.17353767156600952,0.2260230928659439,0.2262474149465561,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0431__1.wav,e90ef3dfb2436a5d7009ba8bb22913b7a8e7cbe612807b38daf24a9161952b6f
[flu][cla]0431__2.wav,-375.8044738769531,161.54624938964844,-27.068262100219727,-6.097262382507324,23.495189666748047,32.27394485473633,22.064022064208984,18.747095108032227,7.168720245361328,6.5723958015441895,3.147425651550293,-0.2933875620365143,1.8548827171325684,1502.5564962516614,2317.6045185810813,0.047666807432432436,0.27503690123558044,0.2601682245731354,0.27129507064819336,0.24391943216323853,0.2948010563850403,0.3357097804546356,0.5102661848068237,0.45621421933174133,0.4028818607330322,0.3552740216255188,0.24041572213172913,0.3767774999141693,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0431__2.wav,1be5fd0f20cc0357d9face0635cd3ffd7cee060e1105c174bf349ce3cdc1c933
[flu][cla]0431__3.wav,-412.1003112792969,189.03170776367188,-8.030963897705078,-7.332393169403076,16.356525421142578,24.483922958374023,7.65108060836792,14.114460945129395,1.2711323499679565,1.874904990196228,-2.078993082046509,-7.918835163116455,-8.572993278503418,1342.9850084695527,2080.5730046452704,0.044380806587837836,0.3318031430244446,0.3293170630931854,0.24918580055236816,0.22800597548484802,0.26206520199775696,0.36764904856681824,0.2933276891708374,0.3226454555988312,0.24296076595783234,0.20712697505950928,0.344817578792572,0.48694735765457153,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0431__3.wav,ef8f5c29eb26684657fd1bc5a3b2a0ff05174d0923f57ccb7ac39c1cd8a88ab0
[flu][cla]0433__1.wav,-409.9915771484375,183.0712890625,-11.164839744567871,-0.7102339267730713,2.925426721572876,0.5299224257469177,-8.189958572387695,3.6177730560302734,5.392861843109131,11.08184814453125,9.4457426071167,-0.5878995656967163,-2.2780191898345947,1344.0484588427628,2104.7666807432433,0.0386062680984556,0.11624351888895035,0.18592192232608795,0.14528058469295502,0.08698443323373795,0.11688942462205887,0.15618140995502472,0.2843165993690491,0.14630036056041718,0.25011077523231506,0.539376437664032,0.18621264398097992,0.21999120712280273,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0433__1.wav,ea40b62b41f5da5a8579cd140d36e276b44a0d5eb113c84e923c0a87bdc7bf5c
[flu][cla]0433__2.wav,-432.9349670410156,195.10545349121094,-21.758901596069336,-14.344074249267578,-6.881306171417236,-3.931753396987915,-10.003429412841797,-1.4863580465316772,6.347238063812256,20.225536346435547,20.750734329223633,8.820403099060059,9.825439453125,1270.854827778407,1921.776024070946,0.04346645752895753,0.10856538265943527,0.25753071904182434,0.2281540483236313,0.106087826192379,0.12860527634620667,0.08391297608613968,0.3125207722187042,0.4422600567340851,0.2002636194229126,0.32674434781074524,0.12590225040912628,0.2405022382736206,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0433__2.wav,53f104318a1752bf2ccdcb9314d3aa8c06a0f0c7116a03a5a937fe91722b55c8
[flu][cla]0433__3.wav,-401.5909729003906,190.2306365966797,-13.811956405639648,-3.98681640625,1.9369144439697266,1.650144338607788,-12.615015983581543,-1.8833223581314087,3.6569509506225586,11.120137214660645,15.401106834411621,7.818972587585449,5.028083801269531,1298.354844827718,1967.4197635135135,0.040378408542471045,0.04383454471826553,0.047038253396749496,0.03327499330043793,0.02130274474620819,0.027954883873462677,0.16765791177749634,0.6508567333221436,0.3715733289718628,0.1565512865781784,0.2554681599140167,0.08810506016016006,0.13680413365364075,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0433__3.wav,933d0a657f36835e30137928158c87bb87714f0f51a38a7074101c7b279c428a
[flu][cla]0434__1.wav,-361.52545166015625,214.76824951171875,22.24419403076172,2.5781352519989014,-3.267005443572998,0.23214875161647797,-6.8566575050354,3.575234889984131,-0.6381977200508118,2.001826763153076,-4.683295249938965,-12.77779769897461,-7.612181186676025,953.6470404446588,1327.3265941722973,0.028158180501930502,0.2088114321231842,0.2970624566078186,0.4016459882259369,0.2967442274093628,0.2830565273761749,0.14122024178504944,0.13998380303382874,0.17702166736125946,0.43056821823120117,0.577362596988678,0.35429883003234863,0.2636168599128723,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0434__1.wav,24d58a62457975268a5c109484861e6ffcfb817adfb2485c460bbaf2316f75db
[flu][cla]0434__2.wav,-330.7659912109375,193.35205078125,13.189393997192383,7.00771427154541,-5.465302467346191,8.338976860046387,-10.063678741455078,16.136123657226562,7.174705505371094,9.736618041992188,-1.8559664487838745,-14.171854019165039,-16.585155487060547,1237.7580898609165,1604.0157833614865,0.03623273105694981,0.25531917810440063,0.34232527017593384,0.24451053142547607,0.20576263964176178,0.15199795365333557,0.06709565967321396,0.12103569507598877,0.2197752743959427,0.24324198067188263,0.2668149471282959,0.22571338713169098,0.3874003291130066,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0434__2.wav,e867a37020c616bacedd0c7ca058d454235c4f5d3c7265c68d0a3c48154d9d39
[flu][cla]0434__3.wav,-327.7209167480469,214.43873596191406,8.33156967163086,2.664583683013916,0.1536690890789032,0.4827369451522827,-11.990189552307129,-1.9626384973526,-5.322813034057617,4.912786960601807,5.619924068450928,-2.2114243507385254,-5.011340618133545,982.7753628904367,1361.912742820946,0.029038594956563708,0.381552517414093,0.12481802701950073,0.09732107818126678,0.14913368225097656,0.2611100375652313,0.11849167943000793,0.22490623593330383,0.2844218909740448,0.12545277178287506,0.17733141779899597,0.4545493721961975,0.6559734344482422,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0434__3.wav,75f0222d72c8bfc62bd327c5df7ad3eb8e9c3bfdbfb9726a451b26dc1f695742
[flu][cla]0435__1.wav,-281.7744140625,219.83937072753906,-23.168601989746094,5.909952640533447,-0.14525212347507477,0.679106593132019,-11.572921752929688,-0.6883386969566345,-16.558042526245117,-5.989772319793701,-3.867853879928589,-10.312758445739746,2.351011276245117,1178.5952930276983,1891.014305320946,0.033146567326254824,0.06656737625598907,0.07323924452066422,0.365530788898468,0.7093943357467651,0.3803202211856842,0.32178059220314026,0.1748172640800476,0.3358033299446106,0.6061204075813293,0.3623652160167694,0.1559722125530243,0.05913792550563812,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0435__1.wav,352c5e3091c9f756a77d2ad3fd2a6793c5de248d07483cac2d7464f195907bff
[flu][cla]0435__2.wav,-445.1610107421875,179.98545837402344,-7.912997245788574,15.170228004455566,6.990202903747559,-1.0342732667922974,-7.985174179077148,1.9708479642868042,-5.329280376434326,5.547792911529541,5.004273414611816,-0.04358711466193199,8.820744514465332,1411.8428053095959,2301.4754011824325,0.03650609314671815,0.12167184054851532,0.08689555525779724,0.31741783022880554,0.17233553528785706,0.25132355093955994,0.23742590844631195,0.2730438709259033,0.5188298225402832,0.30523791909217834,0.32747647166252136,0.20023709535598755,0.25619372725486755,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0435__2.wav,5492aa8caef34db49b0990850f285478b817fae95facbfcb3f3fd7e66afe9abe
[flu][cla]0435__3.wav,-289.0176696777344,206.35623168945312,-43.79190444946289,-2.7611019611358643,-4.3360772132873535,2.5296239852905273,-0.1956532597541809,5.716639041900635,-14.538561820983887,-4.74480676651001,-1.0239903926849365,-3.786470651626587,1.8414620161056519,1544.9998925763375,2397.9175464527025,0.05379954452220077,0.09891843795776367,0.20301343500614166,0.3494870364665985,0.13756339251995087,0.2960754632949829,0.3306044936180115,0.15879477560520172,0.2130587249994278,0.23035366833209991,0.45576900243759155,0.17412616312503815,0.07919979095458984,Flute,C:\Users\hoang\Desktop\music media\wind_instruments\[flu][cla]0435__3.wav,89525ff115a266e246368ae085cbdc6b81b545e701f326d6aeebca3b3b3cbd0b
